,country,eastwest,eumember,year,expert,party_id,cmp_id,party,vote,seat,electionyear,epvote,family,govt,eu_position,eu_salience,eu_dissent,eu_blur,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,lrecon_salience,lrecon_dissent,lrecon_blur,galtan,galtan_salience,galtan_dissent,galtan_blur,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,econ_interven,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principles,relig_salience,immigrate_policy,immigrate_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,protectionism,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,nationalism,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,mip_one,mip_two,mip_three,chesversion
717,sv,west,EU member state,2010.0,15.0,1601.0,11220.0,V,5.6,5.4,2010.0,5.659999847412109,rad left,not in government,2.0,7.3333335,2.6666667,,2.9333334,3.923076868057251,,2.2666666507720947,,,,3.777777671813965,,,1.6666666269302368,5.583333492279053,1.4285714626312256,1.2142856121063232,,,,3.142857074737549,,,,1.0,9.142857551574707,1.4285714626312256,6.92307710647583,1.0714285373687744,8.785714149475098,,1.9285714626312256,5.285714149475098,0.9285714030265808,7.0714287757873535,0.9285714030265808,4.0,1.3571428060531616,6.714285850524902,,1.3076923,6.0833335,,4.0714287757873535,3.7857143878936768,1.9285715,7.0,,,,4.6666665,4.75,7.642857,7.357143,,,2.384615421295166,6.230769157409668,,,,,,,,,,,2020.1
718,sv,west,EU member state,2010.0,15.0,1611.0,,PIRAT,0.7,0.0,2010.0,7.130000114440918,no family,not in government,3.799999952316284,5.333333,2.5,,2.0,5.166666507720947,,4.666666507720947,,,,3.3333332538604736,,,3.3333332538604736,4.5,5.111111164093018,6.199999809265137,,,,2.125,,,,6.0,2.3333332538604736,7.800000190734863,4.800000190734863,6.0,1.6666666269302368,,1.2857142686843872,8.285714149475098,1.399999976158142,5.5,1.6666666269302368,3.0,2.3333332538604736,3.200000047683716,,2.5,3.0,,3.6666667461395264,1.7999999523162842,4.0,2.5,,,,4.5,1.75,5.0,1.3333334,,,2.0,2.3333332538604736,,,,,,,,,,,2020.1
719,sv,west,EU member state,2010.0,15.0,1609.0,,JL,,,2010.0,3.549999952316284,cons,not in government,2.2666666507720947,10.0,1.5,,2.8666666,3.0999999046325684,,4.181818008422852,,,,3.200000047683716,,,2.299999952316284,4.25,5.2727274894714355,5.222222328186035,,,,4.199999809265137,,,,5.0,2.5714285373687744,5.333333492279053,3.142857074737549,5.400000095367432,2.857142925262451,,5.0,4.857142925262451,4.0,2.799999952316284,4.0,2.5999999046325684,4.0,2.8333332538604736,,5.0,2.5,,6.0,2.3333332538604736,5.25,2.75,,,,3.75,3.8,5.0,2.3333333,,,5.0,3.3333332538604736,,,,,,,,,,,2020.1
720,sv,west,EU member state,2010.0,15.0,1607.0,11110.0,MP,7.3,7.2,2010.0,11.020000457763672,green,not in government,3.4000000953674316,6.6666665,4.8,,2.2,4.384615421295166,,3.3333332538604736,,,,4.416666507720947,,,2.7333333492279053,5.769230842590332,3.5,3.642857074737549,,,,2.846153736114502,,,,2.857142925262451,7.285714149475098,3.9285714626312256,5.615384578704834,3.2142856121063232,6.4285712242126465,,2.7142856121063232,5.285714149475098,1.2857142686843872,6.4285712242126465,2.142857074737549,3.9285714626312256,1.6428571939468384,5.857142925262451,,1.8333334,5.9166665,,4.9285712242126465,4.357142925262451,1.0714285,8.857142,,,,2.9230769,5.5384617,6.785714,5.928571,,,2.692307710647583,5.461538314819336,,,,,,,,,,,2020.1
721,sv,west,EU member state,2010.0,15.0,1603.0,11810.0,C,6.6,6.6,2010.0,5.46999979019165,agrarian/centre,in government,5.733333110809326,5.333333,4.133333,,1.2,4.692307472229004,,6.066666603088379,,,,5.785714149475098,,,5.4666666984558105,5.866666793823242,7.0,7.285714149475098,,,,center,,,,7.4285712242126465,7.142857074737549,7.5,7.307692527770996,6.142857074737549,5.9285712242126465,,6.214285850524902,5.714285850524902,3.0,5.307692527770996,3.692307710647583,4.0714287757873535,4.5,4.785714149475098,,4.4166665,4.5833335,,6.4285712242126465,6.0714287757873535,4.214286,6.357143,,,,2.857143,6.0,2.9285715,5.071429,,,4.75,4.07692289352417,,,,,,,,,,,2020.1
722,sv,west,EU member state,2010.0,15.0,1606.0,11520.0,KD,5.6,5.4,2010.0,4.679999828338623,christdem,in government,5.933333396911621,5.7777777,3.7333333,,1.2,4.769230842590332,,5.866666793823242,,,,5.357142925262451,,,5.714285850524902,5.666666507720947,7.071428298950195,7.071428298950195,,,,7.0,,,,7.142857074737549,7.0714287757873535,7.214285850524902,6.769230842590332,6.0714287757873535,5.857142925262451,,7.0,6.5714287757873535,6.357142925262451,7.5,7.0714287757873535,7.285714149475098,4.5714287757873535,5.0,,5.25,5.0833335,,5.214285850524902,4.357142925262451,5.214286,4.857143,,,,3.8181818,4.3333335,3.2857144,5.1538463,,,4.615384578704834,4.416666507720947,,,,,,,,,,,2020.1
723,sv,west,EU member state,2010.0,15.0,1605.0,11620.0,M,30.1,30.7,2010.0,18.829999923706055,cons,in government,6.333333492279053,6.4444447,2.2666667,,1.0666667,4.615384578704834,,6.333333492279053,,,,5.0714287757873535,,,5.933333396911621,6.0,7.285714149475098,7.5,,,,5.214285850524902,,,,7.5714287757873535,8.0,7.285714149475098,7.0,6.4285712242126465,6.0714287757873535,,7.142857074737549,6.857142925262451,3.2142856121063232,5.142857074737549,3.461538553237915,3.9285714626312256,5.357142925262451,5.0,,4.3333335,4.5833335,,3.0,3.4285714626312256,5.928571,4.642857,,,,5.1666665,3.8461537,2.7857144,5.928571,,,4.461538314819336,4.07692289352417,,,,,,,,,,,2020.1
724,sv,west,EU member state,2010.0,15.0,1610.0,11710.0,SD,5.7,5.7,2010.0,3.2699999809265137,rad right,not in government,1.615384578704834,6.153846,1.9090909,,2.82,2.142857074737549,,2.200000047683716,,,,2.0,,,2.1111111640930176,1.1818181276321411,8.384614944458008,5.545454502105713,,,,8.25,,,,5.0,3.444444417953491,4.714285850524902,2.8888888359069824,4.888888835906982,3.444444417953491,,9.300000190734863,8.5,8.769230842590332,7.833333492279053,5.545454502105713,6.099999904632568,9.785714149475098,9.571428298950195,,9.75,9.692307,,5.142857074737549,4.285714149475098,6.3,3.25,,,,5.285714,3.1111112,7.125,5.375,,,8.833333015441895,8.5,,,,,,,,,,,2020.1
725,sv,west,EU member state,2010.0,15.0,1602.0,11320.0,SAP,30.7,32.1,2010.0,24.40999984741211,socialist,not in government,6.0,4.888889,5.133333,,1.1333333,4.692307472229004,,4.733333110809326,,,,5.0714287757873535,,,4.866666793823242,5.933333396911621,3.2857141494750977,3.4285712242126465,,,,4.214285850524902,,,,2.5,7.714285850524902,3.5714285373687744,5.769230842590332,2.4285714626312256,7.5714287757873535,,4.785714149475098,5.0714287757873535,2.0,5.214285850524902,2.230769157409668,3.2142856121063232,3.357142925262451,5.0,,2.75,4.8333335,,4.357142925262451,3.5714285373687744,4.571429,5.928571,,,,4.8333335,4.0,3.7142856,5.285714,,,3.615384578704834,5.0,,,,,,,,,,,2020.1
726,sv,west,EU member state,2014.0,22.0,1603.0,11810.0,C,6.1,6.3,2014.0,6.5,agrarian/centre,0.5,5.409090995788574,3.9545455,4.25,,1.3181819,5.0,,5.526315689086914,,3.4117646,,5.0,,,5.05555534362793,5.411764621734619,7.238095283508301,7.666666507720947,7.4761906,,,3.047619104385376,5.7619047,,,6.684210300445557,,8.05555534362793,,6.222222328186035,,7.368421,4.666666507720947,,2.0,,2.2352941036224365,,1.9444444179534912,,,2.631579,,,6.947368621826172,,3.6842105,,,,,3.0,,3.3125,,,,3.3125,,3.0,,,,2.0526316,1.8888888,,public services vs taxes,deregulation,urban vs rural,2020.1
727,sv,west,EU member state,2014.0,22.0,1604.0,11420.0,FP,5.4,5.4,2014.0,9.9,liberal,0.5,6.909090995788574,6.4545455,1.4285715,,1.0454545,6.058823585510254,,6.526315689086914,,4.529412,,5.199999809265137,,,6.44444465637207,5.736842155456543,7.047618865966797,7.476190567016602,7.095238,,,3.142857074737549,5.6666665,,,6.4210524559021,,7.722222328186035,,6.0,,7.105263,5.111111164093018,,1.894736886024475,,2.117647171020508,,2.1666667461395264,,,3.0,,,3.8421051502227783,,5.631579,,,,,5.6,,2.2105262,,,,3.375,,2.7777777,,,,1.9473684,1.8333334,,public services vs taxes,deregulation,EU integration,2020.1
728,sv,west,EU member state,2014.0,22.0,1610.0,11710.0,SD,12.9,14.0,2014.0,9.7,rad right,not in government,1.2727272510528564,6.1363635,0.95,,3.0,1.8333333730697632,,1.2777777910232544,,1.0625,,1.7857142686843872,,,1.2352941036224365,1.3333333730697632,7.761904716491699,5.400000095367432,3.4761906,,,9.2380952835083,8.380953,,,4.705882549285889,,4.529411792755127,,4.588235378265381,,4.470588,9.277777671813965,,8.1578950881958,,5.625,,9.777777671813965,,,9.842105,,,7.3125,,7.5,,,,,5.25,,6.352941,,,,9.8125,,9.777778,,,,8.894737,2.9444444,,immigration,nationalism,multiculturalism,2020.1
729,sv,west,EU member state,2014.0,22.0,1602.0,11320.0,SAP,31.0,32.4,2014.0,24.2,socialist,0.5,5.2727274894714355,3.590909,4.8095236,,1.1818181,4.666666507720947,,4.526315689086914,,3.0555556,,4.800000190734863,,,4.333333492279053,5.263157844543457,3.761904716491699,3.4285714626312256,7.904762,,,3.6190476417541504,4.714286,,,2.6315789222717285,,3.5,,2.8333332538604736,,3.1578948,4.222222328186035,,2.21052622795105,,2.0,,2.3333332538604736,,,2.3157895,,,4.4210524559021,,4.2105265,,,,,5.4,,3.8947368,,,,3.0,,3.3333333,,,,1.9473684,2.0555556,,public services vs taxes,redistribution,state intervention,2020.1
730,sv,west,EU member state,2014.0,22.0,1607.0,11110.0,MP,6.9,7.2,2014.0,15.4,green,0.5,4.409090995788574,4.8095236,4.047619,,1.9090909,4.5625,,4.1052632331848145,,2.5333333,,4.692307472229004,,,3.277777671813965,5.0,3.2857143878936768,3.5238094329833984,4.952381,,,1.6190476417541504,7.142857,,,2.9473683834075928,,3.777777671813965,,3.3888888359069824,,3.4210527,2.3333332538604736,,0.8421052694320679,,1.7777777910232544,,0.5555555820465088,,,0.7894737,,,3.1578948497772217,,0.36842105,,,,,3.6,,6.368421,,,,1.625,,1.1666666,,,,3.5789473,2.1666667,,environment,public services vs taxes,immigration,2020.1
731,sv,west,EU member state,2014.0,22.0,1601.0,11220.0,V,5.7,6.0,2014.0,6.3,rad left,not in government,2.1363637447357178,4.7272725,1.5714285,,2.909091,3.3888888359069824,,2.21052622795105,,1.5,,3.357142925262451,,,1.6111111640930176,5.0,1.7142857313156128,1.3809523582458496,7.3809524,,,1.952380895614624,6.3809524,,,0.31578946113586426,,0.9444444179534912,,0.5555555820465088,,0.8947368,2.1666667461395264,,0.6315789222717285,,0.8888888955116272,,0.5555555820465088,,,0.6315789,,,4.052631378173828,,1.7894737,,,,,4.866667,,7.4736843,,,,1.5625,,1.2777778,,,,5.368421,2.1111112,,public services vs taxes,redistribution,deregulation,2020.1
732,sv,west,EU member state,2014.0,22.0,1611.0,,PIRAT,0.4,0.0,2014.0,2.2,no family,not in government,3.7142856121063232,4.8421054,2.4545455,,2.090909,4.300000190734863,,4.111111164093018,,3.1666667,,4.25,,,3.25,4.666666507720947,center,5.25,4.45,,,1.2352941036224365,8.4,,,5.166666507720947,,6.125,,5.166666507720947,,5.428571,1.0,,1.5,,1.3333333730697632,,1.5,,,2.2222223,,,3.857142925262451,,4.6666665,,,,,4.0,,5.1666665,,,,3.1666667461395264,,1.2307693,,,,8.0625,3.4545455,,civil liberties,social lifestyle,anti-elite rhetoric,2020.1
733,sv,west,EU member state,2014.0,22.0,1605.0,11620.0,M,23.3,24.1,2014.0,13.7,cons,0.5,6.363636493682861,4.818182,2.5238094,,1.0909091,5.058823585510254,,6.4210524559021,,4.0588236,,4.714285850524902,,,5.888888835906982,5.611111164093018,7.4285712242126465,7.666666507720947,8.476191,,,4.666666507720947,4.6666665,,,6.842105388641357,,7.5,,6.722222328186035,,7.368421,6.5,,3.21052622795105,,3.1111111640930176,,2.6111111640930176,,,3.2631578,,,3.4210526943206787,,6.1578946,,,,,6.133333,,2.5263157,,,,3.875,,3.8888888,,,,1.7368422,1.7647059,,public services vs taxes,deregulation,state intervention,2020.1
734,sv,west,EU member state,2014.0,22.0,1612.0,,FI,3.1,0.0,2014.0,5.5,no family,not in government,3.1578948497772217,4.5238094,3.357143,,2.25,3.9000000953674316,,3.0999999046325684,,2.125,,3.857142925262451,,,2.1818182468414307,4.4285712242126465,1.8095238208770752,1.7142857313156128,3.7,,,0.8095238208770752,8.380953,,,1.0,,1.7999999523162842,,1.375,,1.25,2.3529412746429443,,0.3684210479259491,,1.125,,0.47058823704719543,,,0.44444445,,,2.142857074737549,,1.4666667,,,,,4.125,,7.6923075,,,,1.2666666507720947,,0.9375,,,,7.125,2.5714285,,social lifestyle,civil liberties,redistribution,2020.1
735,sv,west,EU member state,2014.0,22.0,1606.0,11520.0,KD,4.6,4.6,2014.0,5.9,christdem,0.5,5.863636493682861,4.0,3.0526316,,1.2272727,5.0,,5.6315789222717285,,3.5294118,,4.5714287757873535,,,5.44444465637207,5.0,7.476190567016602,7.190476417541504,6.1904764,,,6.952381134033203,7.047619,,,6.210526466369629,,7.05555534362793,,6.111111164093018,,6.8421054,6.823529243469238,,6.263157844543457,,6.722222328186035,,2.6111111640930176,,,3.8421052,,,5.157894611358643,,5.8421054,,,,,5.133333,,3.2631578,,,,3.9375,,4.647059,,,,2.1052632,1.8888888,,public services vs taxes,social lifestyle,religious principles,2020.1
736,sv,west,EU member state,2019.0,17.0,1603.0,11810.0,C,8.6,8.9,2018.0,10.78,agrarian/centre,not in government,6.058823585510254,4.529412,2.6666667,2.9,,,,6.4285712242126465,,3.8461537,,5.0,,4.538461685180664,3.846153736114502,,6.823529243469238,8.0,7.352941,2.1111112,2.2,2.2352941036224365,7.5625,1.25,1.625,7.588235378265381,,8.6875,,6.75,5.333333492279053,7.2352943,4.647058963775635,,0.7647058963775635,,2.0,,1.941176414489746,7.764705657958984,2.0588236,2.4705882,7.1875,2.25,7.411764621734619,,3.8823528,7.4117646,,,2.0666666,3.625,,,,,,2.375,,2.0,2.5833333,1.7142857,3.1333334,1.875,0.9285714,6.0666666,,,,2020.1
737,sv,west,EU member state,2019.0,17.0,1605.0,11620.0,M,19.8,20.1,2018.0,16.83,cons,not in government,6.058823585510254,4.9411764,2.0,3.4,,,,6.5,,3.7692308,,4.099999904632568,,4.615384578704834,neutral towards a common foreign and security policy,,7.705882549285889,7.705882549285889,7.529412,3.0,3.2,5.941176414489746,6.3125,4.375,3.25,8.352941513061523,,8.1875,,7.1875,5.3125,7.5882354,8.647058486938477,,2.8125,,3.0625,,8.0,7.470588207244873,4.0,6.8235292,7.1875,3.5625,4.058823585510254,,6.470588,4.2352943,,,2.6,5.3333335,,,,,,5.0,,5.529412,3.1538463,2.5714285,2.5333333,2.25,1.0,7.733333,,,,2020.1
738,sv,west,EU member state,2019.0,17.0,1602.0,11320.0,S/SAP,28.3,28.7,2018.0,23.48,socialist,in government,5.75,3.8823528,3.3333333,3.8,,,,5.357142925262451,,3.1538463,,4.800000190734863,,5.153846263885498,3.153846263885498,,3.882352828979492,4.117647171020508,7.0588236,5.3,4.6,4.411764621734619,5.75,5.125,4.5,3.0,,3.933333396911621,,2.8125,8.0,3.4117646,5.882352828979492,,1.7058823108673096,,1.625,,6.294117450714111,6.117647171020508,6.647059,5.0588236,6.625,6.3125,4.882352828979492,,4.7647057,5.8235292,,,4.266667,4.6875,,,,,,4.25,,4.470588,2.8461537,1.7857143,2.6666667,1.875,1.0,7.4,,,,2020.1
739,sv,west,EU member state,2019.0,17.0,1610.0,11710.0,SD,17.5,17.8,2018.0,15.34,rad right,not in government,2.2352941036224365,5.117647,2.3333333,4.9,,,,2.5833332538604736,,1.1818181,,2.9000000953674316,,1.2307692766189575,1.307692289352417,,8.470588684082031,5.588235378265381,4.0,4.5,6.0,8.764705657958984,8.5625,0.375,2.375,4.764705657958984,,5.333333492279053,,4.6875,4.75,4.8235292,9.470588684082031,,7.125,,3.3333332538604736,,9.764705657958984,9.941176414489746,0.1764706,9.764706,9.25,0.375,6.941176414489746,,7.9411764,2.1764705,,,5.857143,4.857143,,,,,,9.1875,,9.6470585,1.3636364,7.875,6.133333,8.9375,2.0,9.333333,,,,2020.1
740,sv,west,EU member state,2019.0,17.0,1601.0,11220.0,V,8.0,8.0,2018.0,6.8,rad left,not in government,3.1764705181121826,3.6470587,3.6666667,4.8,,,,2.9285714626312256,,1.6923077,,4.636363506317139,,3.538461446762085,1.692307710647583,,1.7058823108673096,1.7647058963775635,7.9411764,1.6666666,2.0,1.941176414489746,6.875,1.125,1.375,0.7647058963775635,,0.7333333492279053,,0.5,9.3125,1.0588236,1.941176414489746,,0.4117647111415863,,1.125,,1.529411792755127,7.411764621734619,1.1875,1.0588236,7.0625,1.9333333,4.470588207244873,,1.5882353,7.5882354,,,6.0,4.1875,,,,,,1.0,,2.4117646,1.5833334,1.2857143,4.4666667,4.75,1.3571428,4.928571,,,,2020.1
741,sv,west,EU member state,2019.0,17.0,1607.0,11110.0,MP,4.4,4.6,2018.0,11.52,green,in government,5.117647171020508,4.5882354,3.5,3.8,,,,4.642857074737549,,3.0833333,,4.900000095367432,,3.923076868057251,2.538461446762085,,3.2941176891326904,3.941176414489746,4.352941,3.7777777,4.0,1.5882352590560913,7.8125,1.875,1.125,3.411764621734619,,3.875,,3.0,5.875,3.764706,1.7058823108673096,,0.4117647111415863,,1.5,,1.3125,8.0,1.7647059,0.88235295,7.25,2.0,3.7647058963775635,,0.5882353,9.470589,,,4.571429,3.8125,,,,,,1.125,,1.0588236,1.5,1.2857143,5.4,2.0,0.85714287,3.6666667,,,,2020.1
742,sv,west,EU member state,2019.0,17.0,1604.0,11420.0,L,5.5,5.7,2018.0,4.13,liberal,not in government,6.882352828979492,7.352941,1.3333334,0.9,,,,6.9285712242126465,,4.8461537,,4.800000190734863,,5.307692527770996,5.461538314819336,,6.529411792755127,7.117647171020508,7.0,2.0,2.2,3.2352941036224365,6.3125,2.125,1.5,7.25,,8.0,,6.25,5.3125,6.882353,6.294117450714111,,1.0,,1.7333333492279053,,4.5,6.529411792755127,3.4117646,4.470588,6.5625,3.1875,3.941176414489746,,5.4117646,5.0588236,,,1.6666666,4.9375,,,,,,3.375,,2.5294118,3.0,1.6428572,3.0,1.75,0.85714287,6.428571,,,,2020.1
743,sv,west,EU member state,2019.0,17.0,1606.0,11520.0,KD,6.3,6.3,2018.0,8.62,christdem,not in government,5.823529243469238,4.352941,2.1666667,3.7,,,,6.357142925262451,,3.5384614,,4.5,,4.615384578704834,3.769230842590332,,7.823529243469238,7.235294342041016,6.0588236,2.7777777,3.0,7.058823585510254,7.8,2.5,3.125,6.764705657958984,,7.599999904632568,,6.3125,4.9375,6.7647057,8.235294342041016,,5.117647171020508,,6.0625,,7.823529243469238,7.647058963775635,3.75,7.1764708,7.3333335,3.2,5.25,,6.117647,4.2352943,,,3.4,5.0,,,,,,4.75,,6.2352943,2.8333333,3.5,2.7142856,3.4375,1.0,6.571429,,,,2020.1
744,bul,east,other,2002.0,11.0,2002.0,80411.0,ODS,18.2,21.3,2001.0,,cons,not in government,6.91,10.0,1.2222221,,,5.8,,6.17,5.8,,5.86,6.71,5.67,6.0,5.5,,7.18,7.27,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
745,bul,east,other,2002.0,11.0,2005.0,,G-VMRO,3.6,0.0,2001.0,,cons,not in government,4.88,5.233333,2.9666667,,,4.33,,neutral toward expanding EU powers on the internal market,6.0,,6.75,6.25,6.0,5.0,3.8,,6.25,6.57,,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
746,bul,east,other,2002.0,11.0,2001.0,80902.0,NDSV,42.7,50.0,2001.0,,liberal,in government,6.45,9.4,2.3333333,,,5.4,,6.17,6.0,,6.0,6.71,5.5,6.2,5.4,,5.64,5.73,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
747,bul,east,other,2002.0,11.0,2004.0,80951.0,DPS,7.5,8.8,2001.0,,liberal,in government,6.55,8.8,1.7777777,,,5.5,,5.83,6.0,,6.43,6.71,5.33,6.25,5.6,,4.91,4.55,,,,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
748,bul,east,other,2002.0,11.0,2006.0,,KSII,3.4,0.0,2001.0,,no family,not in government,5.67,6.6666665,2.8888888,,,6.0,,6.0,6.0,,6.5,strongly favors the EU's cohesion policy,6.0,6.5,5.33,,6.86,6.29,,,,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
749,bul,east,other,2002.0,11.0,2003.0,80221.0,KzB,17.1,20.0,2001.0,,socialist,not in government,6.18,8.5,3.8888888,,,6.0,,5.6,6.4,,6.43,6.86,5.33,6.25,5.1,,2.27,2.72,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
750,bul,east,other,2006.0,13.0,2001.0,80902.0,NDSV,22.9,22.1,2005.0,,liberal,in government,6.69,9.733334,0.83,,,5.89,,6.7,,,,strongly favors the EU's cohesion policy,,,5.91,5.0,6.08,6.5,,,,4.0,,,,6.550000190734863,6.400000095367432,7.300000190734863,6.0,6.449999809265137,3.799999952316284,,4.829999923706055,4.800000190734863,4.21999979019165,3.25,4.199999809265137,3.130000114440918,5.329999923706055,3.2899999618530273,,5.43,,,3.0999999046325684,5.130000114440918,,,4.78,4.2,,4.83,3.33,,,6.82,5.0,4.75,5.0,,,,,,,,,,,2020.1
751,bul,east,other,2006.0,13.0,2002.0,80411.0,ODS,7.7,8.3,2005.0,,cons,not in government,6.69,9.166667,1.08,,,5.78,,6.6,,,,6.91,,,6.0,4.55,7.08,7.5,,,,4.33,,,,7.0,6.0,7.599999904632568,6.110000133514404,6.730000019073486,3.700000047683716,,4.829999923706055,5.699999809265137,5.099999904632568,3.380000114440918,4.599999904632568,2.880000114440918,5.329999923706055,3.140000104904175,,5.5,,,3.4000000953674316,4.75,,,4.67,5.2,,5.33,3.83,,,7.64,5.27,4.670000076293945,5.449999809265137,,,,,,,,,,,2020.1
752,bul,east,other,2006.0,13.0,2003.0,80221.0,KzB,31.0,34.2,2005.0,,socialist,in government,6.46,9.166667,2.67,,,5.67,,5.9,,,,6.82,,,5.36,4.91,3.31,3.25,,,,5.83,,,,4.269999980926514,5.5,4.199999809265137,4.0,3.0,5.5,,6.329999923706055,5.099999904632568,4.900000095367432,3.630000114440918,3.299999952316284,2.380000114440918,5.21999979019165,2.859999895095825,,6.0,,,5.199999809265137,4.880000114440918,,,6.11,5.2,,5.17,3.5,,,4.45,5.0,4.670000076293945,5.730000019073486,,,,,,,,,,,2020.1
753,bul,east,other,2006.0,13.0,2007.0,80710.0,NOA,8.2,8.8,2005.0,,rad right,not in government,2.46,5.466667,1.5,,,3.22,,3.0,,,,5.09,,,3.3,strongly opposes,5.46,3.25,,,,9.17,,,,2.640000104904175,5.599999904632568,3.200000047683716,4.329999923706055,2.2699999809265137,6.099999904632568,,9.170000076293945,6.599999904632568,9.399999618530273,6.880000114440918,5.400000095367432,5.0,8.4399995803833,6.570000171661377,,9.0,,,5.5,5.880000114440918,,,9.44,7.3,,5.5,3.67,,,1.36,5.73,8.170000076293945,6.900000095367432,,,,,,,,,,,2020.1
754,bul,east,other,2006.0,13.0,2008.0,80610.0,DSB,6.4,7.1,2005.0,,cons,not in government,6.38,8.599999,1.58,,,5.67,,6.6,,,,6.91,,,6.0,3.27,7.85,7.83,,,,4.5,,,,7.730000019073486,6.199999809265137,8.0,6.440000057220459,7.179999828338623,3.819999933242798,,5.420000076293945,6.699999809265137,5.400000095367432,3.25,5.300000190734863,3.380000114440918,5.329999923706055,3.569999933242798,,5.88,,,3.0999999046325684,4.75,,,5.22,5.1,,5.33,3.83,,,7.82,5.45,5.25,5.909999847412109,,,,,,,,,,,2020.1
755,bul,east,other,2006.0,12.0,2009.0,,BNS,5.2,5.4,2005.0,,no family,not in government,6.0,7.266667,1.73,,,5.38,,6.13,,,,6.67,,,6.0,neutral,5.8,6.0,,,,5.44,,,,5.670000076293945,5.0,6.0,4.570000171661377,5.110000133514404,4.5,,5.699999809265137,5.0,4.880000114440918,3.0,4.139999866485596,2.6700000762939453,5.570000171661377,3.8299999237060547,,5.43,,,6.880000114440918,6.329999923706055,,,6.0,4.43,,5.0,3.5,,,6.89,5.0,4.889999866485596,5.110000133514404,,,,,,,,,,,2020.1
756,bul,east,other,2006.0,12.0,2004.0,80951.0,DPS,12.8,14.2,2005.0,,liberal,in government,6.33,8.599999,1.25,,,5.78,,5.5,,,,strongly favors the EU's cohesion policy,,,5.55,6.91,4.58,4.0,,,,7.08,,,,3.7300000190734863,5.900000095367432,4.110000133514404,3.559999942779541,3.549999952316284,5.099999904632568,,5.269999980926514,5.300000190734863,6.670000076293945,3.380000114440918,5.400000095367432,4.0,4.670000076293945,3.430000066757202,,3.13,,,7.699999809265137,6.630000114440918,,,5.14,5.33,,3.86,3.5,,,5.73,4.73,2.0799999237060547,8.359999656677246,,,,,,,,,,,2020.1
757,bul,east,EU member state,2010.0,14.0,2007.0,80710.0,NOA,9.4,8.8,2009.0,11.960000038146973,rad right,not in government,2.5,4.848485,2.0,,2.7272727,3.0,,2.75,,,,5.0,,,2.2857143878936768,1.2727272510528564,6.2727274894714355,2.9000000953674316,,,,9.272727012634277,,,,3.222222328186035,5.5,1.4285714626312256,4.833333492279053,2.444444417953491,8.25,,9.272727012634277,8.0,9.300000190734863,7.199999809265137,6.636363506317139,5.111111164093018,8.625,6.111111164093018,,8.857142,7.25,,4.125,5.25,7.285714,2.857143,,,,6.857143,4.5,8.25,5.875,,,9.545454978942871,9.454545021057129,,,,,,,,,,,2020.1
758,bul,east,EU member state,2010.0,14.0,2011.0,,L,3.3,0.0,2009.0,5.699999809265137,cons,not in government,neutral,2.222222,7.0,,2.0,3.5,,3.0,,,,5.0,,,3.0,2.0,6.0,4.4285712242126465,,,,8.199999809265137,,,,5.166666507720947,4.833333492279053,5.5,4.75,4.5,4.0,,6.0,4.5,7.199999809265137,4.0,4.5,2.5,5.0,3.3333332538604736,,5.0,2.5,,6.0,2.75,8.0,2.4,,,,2.0,0.0,5.0,1.6666666,,,5.333333492279053,4.0,,,,,,,,,,,2020.1
759,bul,east,EU member state,2010.0,14.0,2003.0,80221.0,KzB,17.7,16.7,2009.0,18.5,socialist,not in government,6.0,6.060606,3.6,,1.5454545,5.5,,5.25,,,,6.400000095367432,,,5.5,4.400000095367432,3.0,2.545454502105713,,,,6.2727274894714355,,,,2.6363637447357178,5.900000095367432,2.555555582046509,5.4285712242126465,3.4000000953674316,6.599999904632568,,5.181818008422852,6.0,5.699999809265137,4.199999809265137,3.545454502105713,2.700000047683716,5.375,4.0,,6.5,4.1666665,,6.888888835906982,7.0,6.125,3.142857,,,,6.857143,3.625,5.75,4.25,,,5.181818008422852,5.800000190734863,,,,,,,,,,,2020.1
